Waktu,Actual,Prediction,Error,MAPE
2026-06-22 15:00:00+00:00,7619.476620677966,9121.746,1502.269473072034,19.716176685878
2026-06-22 16:00:00+00:00,7159.388655333333,7580.835,421.4463056041668,5.886624206247185
2026-06-22 17:00:00+00:00,7001.5820885,7319.9785,318.3964271249997,4.547492596679847
2026-06-22 18:00:00+00:00,6657.329914666667,7323.347,666.0172533020832,10.004269907591484
2026-06-22 19:00:00+00:00,7200.5352293333335,7193.4805,7.054760583333518,0.09797550263477689
2026-06-22 20:00:00+00:00,6544.482267666666,7847.6343,1303.1520096770837,19.912224624938933
2026-06-22 21:00:00+00:00,7241.6845785000005,7427.057,185.3725504062495,2.5597987373905546
2026-06-22 22:00:00+00:00,7486.5106035,8165.9985,679.4879316562501,9.07616335090188
2026-06-22 23:00:00+00:00,7731.74729,8498.73,766.9831787499998,9.919920426550824
2026-06-23 00:00:00+00:00,8945.111735166667,8807.022,138.08927422916713,1.5437400707504323
2026-06-23 01:00:00+00:00,11955.1314445,9941.087,2014.0445304375007,16.846694992751992
2026-06-23 02:00:00+00:00,13569.984017166666,12776.595,793.3892906041656,5.846648674018267
2026-06-23 03:00:00+00:00,12588.13654,14476.147,1888.0109209375005,14.998335257471721
2026-06-23 04:00:00+00:00,12670.853190166667,13600.947,930.0940754583335,7.340421844522211
2026-06-23 05:00:00+00:00,12741.867561666668,13467.898,726.0308758333322,5.697994209401165
2026-06-23 06:00:00+00:00,13651.141276166665,13281.725,369.4166667916652,2.7061229483913154
2026-06-23 07:00:00+00:00,15652.316715666668,13945.755,1706.5618328541677,10.902934459191215
2026-06-23 08:00:00+00:00,17264.268733666668,15723.354,1540.9152180416677,8.92545894536942
2026-06-23 09:00:00+00:00,18631.72044266667,17198.818,1432.9020832916685,7.69065899040821
2026-06-23 10:00:00+00:00,14635.943457333335,18370.654,3734.7108395416653,25.51739046019879
2026-06-23 11:00:00+00:00,14104.362874166667,14081.776,22.586506979167098,0.16013844213081183
2026-06-23 12:00:00+00:00,11220.588134833333,13375.265,2154.6765136041668,19.202883910471343
2026-06-23 13:00:00+00:00,10865.613818166668,10354.669,510.94487285416835,4.702402288583996
2026-06-23 14:00:00+00:00,9877.137052,10156.719,279.58169799999996,2.8305944984674287
2026-06-23 15:00:00+00:00,6825.425341833333,9314.0625,2488.637158166667,36.46127579645038
2026-06-23 16:00:00+00:00,7372.762198333333,6646.8564,725.9057530208329,9.845777382931587
2026-06-23 17:00:00+00:00,7121.8442626666665,7491.1567,369.3124756145835,5.185629760967282
2026-06-23 18:00:00+00:00,7036.632381833333,7432.9463,396.31390722916694,5.632153077263798
2026-06-23 19:00:00+00:00,7171.6796466666665,7636.204,464.5244548958335,6.477205867829587
2026-06-23 20:00:00+00:00,6724.482446166667,7971.905,1247.4223389895833,18.550458700367106
2026-06-23 21:00:00+00:00,7140.708878833333,7732.2026,591.4937578854169,8.283403901799407
2026-06-23 22:00:00+00:00,7048.085912833333,8253.73,1205.6445559166668,17.10598552326666
2026-06-23 23:00:00+00:00,7788.2934331666675,8260.6,472.30617620833254,6.0643089562728
2026-06-24 00:00:00+00:00,7753.554898833332,9024.198,1270.6433433541679,16.387880913119737
2026-06-24 01:00:00+00:00,11041.350179000001,9047.303,1994.047444625001,18.05981526079629
2026-06-24 02:00:00+00:00,15553.308610166667,12108.599,3444.7099773541668,22.147763306789127
2026-06-24 03:00:00+00:00,18920.844319333333,16501.082,2419.7622880833333,12.7888705559023
2026-06-24 04:00:00+00:00,18179.716081166665,19986.453,1806.7370438333346,9.938202751719702
2026-06-24 05:00:00+00:00,16140.627312,19145.195,3004.5680004999995,18.61493944703256
2026-06-24 06:00:00+00:00,15903.064762333333,16658.53,755.4645345416666,4.7504336166133
2026-06-24 07:00:00+00:00,16313.546386666667,15927.238,386.3081054166669,2.3680203939739486
2026-06-24 08:00:00+00:00,16822.705143,15931.287,891.4180336249992,5.298898280910084
2026-06-24 09:00:00+00:00,16782.465901333333,16172.929,609.537190395833,3.6319882547618136
2026-06-24 10:00:00+00:00,14118.984961000002,15918.64,1799.654687437498,12.746346089386545
